referrer,views_total,views_unique
developers.miro.com,545,143
github.com,208,39
Google,127,42
youtube.com,8,1
medium.com,6,3
miro.com,4,3
yandex.ru,4,2
mail.google.com,2,1
miro.atlassian.net,1,1
