referrer,views_total,views_unique
developers.miro.com,501,147
github.com,144,35
Google,98,32
miro.com,58,4
miroapp.github.io,29,19
links.m.miro.com,11,6
statics.teams.cdn.office.net,9,2
Bing,6,5
mail.google.com,3,1
DuckDuckGo,2,2
