referrer,views_total,views_unique
developers.miro.com,1041,144
Google,295,50
youtube.com,187,20
github.com,142,43
Bing,16,7
dev.to,3,2
yandex.ru,2,2
DuckDuckGo,2,2
search.brave.com,2,2
medium.com,2,1
