referrer,views_total,views_unique
developers.miro.com,466,121
Google,158,29
github.com,101,30
miroapp.github.io,28,20
miro.com,12,4
statics.teams.cdn.office.net,7,2
links.m.miro.com,6,4
yandex.ru,6,3
Bing,5,4
DuckDuckGo,2,2
