referrer,views_total,views_unique
developers.miro.com,790,106
Google,560,31
youtube.com,135,13
github.com,123,46
dev.to,14,12
Bing,14,3
search.brave.com,6,2
medium.com,2,1
DuckDuckGo,1,1
