referrer,views_total,views_unique
developers.miro.com,439,116
Google,247,46
github.com,148,46
miroapp.github.io,52,28
miro-group.readme.io,35,1
DuckDuckGo,17,3
statics.teams.cdn.office.net,12,7
Bing,8,4
miro.com,5,3
mail.google.com,5,1
