referrer,views_total,views_unique
developers.miro.com,812,139
github.com,209,39
Google,126,37
miroapp.github.io,48,23
Bing,10,5
statics.teams.cdn.office.net,10,3
youtube.com,6,1
miro.com,5,2
app.gitbook.com,4,1
community.miro.com,3,1
