referrer,views_total,views_unique
developers.miro.com,1092,165
Google,760,39
github.com,200,43
Bing,37,4
miroapp.github.io,31,13
medium.com,22,3
previews.email,8,3
DuckDuckGo,4,2
cn.bing.com,2,2
yandex.ru,2,2
