referrer,views_total,views_unique
developers.miro.com,1032,124
Google,282,36
github.com,118,48
miroapp.github.io,32,24
search.brave.com,23,6
miro.com,14,3
Bing,13,4
medium.com,5,1
yandex.ru,4,4
ecosia.org,2,1
