referrer,views_total,views_unique
developers.miro.com,1342,126
Google,574,51
github.com,458,37
Bing,93,9
miroapp.github.io,83,16
yandex.ru,42,3
medium.com,18,2
DuckDuckGo,15,2
ecosia.org,11,1
statics.teams.cdn.office.net,6,4
