referrer,views_total,views_unique
developers.miro.com,735,159
Google,306,40
github.com,145,48
miroapp.github.io,43,22
miro.com,6,4
yandex.ru,4,3
youtube.com,3,1
medium.com,1,1
dynalist.io,1,1
Bing,1,1
