referrer,views_total,views_unique
developers.miro.com,319,114
Google,93,45
github.com,38,17
youtube.com,17,8
community.miro.com,8,7
chic-kringle-724f17.netlify.app,3,1
Bing,2,2
DuckDuckGo,2,2
yandex.ru,1,1
miroapp.github.io,1,1
