referrer,views_total,views_unique
developers.miro.com,579,116
Google,345,39
github.com,163,32
youtube.com,99,15
search.brave.com,9,1
dev.to,8,1
medium.com,5,2
Bing,4,2
yandex.ru,2,2
dfsecurity.tools.xfinity.com,1,1
