referrer,views_total,views_unique
developers.miro.com,435,156
Google,78,47
github.com,59,24
youtube.com,27,8
yandex.ru,9,1
statics.teams.cdn.office.net,6,2
DuckDuckGo,3,1
ecosia.org,2,1
libhunt.com,2,1
chatgpt.com,2,1
