referrer,views_total,views_unique
developers.miro.com,476,89
github.com,223,50
Google,63,31
miroapp.github.io,34,21
miro.com,10,2
medium.com,7,2
Bing,2,1
dev.to,2,1
yandex.ru,1,1
miro.emailcms.net,1,1
