referrer,views_total,views_unique
developers.miro.com,1150,140
Google,322,29
github.com,141,43
miroapp.github.io,55,23
miro.com,21,2
yandex.ru,9,4
youtube.com,6,1
statics.teams.cdn.office.net,6,1
DuckDuckGo,5,1
Bing,4,4
