referrer,views_total,views_unique
developers.miro.com,1308,158
Google,660,32
github.com,193,47
miroapp.github.io,41,17
medium.com,20,2
DuckDuckGo,14,2
yandex.ru,9,3
previews.email,8,3
youtube.com,8,1
workona.com,4,1
