referrer,views_total,views_unique
developers.miro.com,1068,165
Google,809,37
github.com,152,39
miroapp.github.io,30,14
medium.com,20,2
DuckDuckGo,13,1
previews.email,8,3
workona.com,4,1
Bing,2,2
miro.emailcms.net,2,1
