referrer,views_total,views_unique
developers.miro.com,928,173
Google,159,44
architonic.atlassian.net,100,1
youtube.com,67,8
github.com,44,26
Bing,18,5
medium.com,10,2
l.workplace.com,6,1
dev.to,4,2
login.microsoftonline.com,3,1
