referrer,views_total,views_unique
developers.miro.com,648,152
Google,231,57
github.com,121,28
youtube.com,91,16
DuckDuckGo,87,5
statics.teams.cdn.office.net,51,4
search.brave.com,4,3
yandex.ru,2,2
perplexity.ai,2,1
miroapp.github.io,2,1
