referrer,views_total,views_unique
developers.miro.com,704,97
Google,250,31
github.com,152,36
youtube.com,117,12
search.brave.com,6,2
dev.to,2,2
medium.com,2,1
DuckDuckGo,1,1
Bing,1,1
