referrer,views_total,views_unique
developers.miro.com,442,86
github.com,232,47
Google,46,25
miroapp.github.io,28,18
miro.emailcms.net,13,1
miro.com,10,2
medium.com,8,3
yandex.ru,2,2
Bing,2,1
