referrer,views_total,views_unique
developers.miro.com,1285,180
Google,258,40
youtube.com,151,11
github.com,107,39
Bing,13,4
medium.com,4,2
engineering.miro.com,2,1
DuckDuckGo,1,1
yandex.ru,1,1
miro.emailcms.net,1,1
