referrer,views_total,views_unique
developers.miro.com,916,153
Google,217,39
youtube.com,111,10
github.com,84,22
engineering.miro.com,35,2
yandex.ru,14,5
DuckDuckGo,14,2
Bing,7,3
medium.com,4,3
yandex.by,1,1
