referrer,views_total,views_unique
developers.miro.com,514,101
github.com,202,52
Google,81,36
miroapp.github.io,38,24
miro.com,11,3
medium.com,8,3
yandex.by,2,1
dev.to,2,1
statics.teams.cdn.office.net,2,1
miro.emailcms.net,1,1
