referrer,views_total,views_unique
developers.miro.com,763,118
Google,316,35
github.com,193,51
miroapp.github.io,73,15
youtube.com,66,9
DuckDuckGo,17,2
Bing,12,4
miro.com,8,1
yandex.ru,2,2
medium.com,2,1
