time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-10-06 00:00:00+00:00,1.0,1.0,77,15
2024-10-07 00:00:00+00:00,4.0,3.0,162,42
2024-10-08 00:00:00+00:00,7.0,4.0,122,39
2024-10-09 00:00:00+00:00,1.0,1.0,126,41
2024-10-10 00:00:00+00:00,1.0,1.0,64,29
2024-10-11 00:00:00+00:00,1.0,1.0,92,24
2024-10-12 00:00:00+00:00,3.0,3.0,87,22
2024-10-13 00:00:00+00:00,2.0,2.0,35,18
2024-10-14 00:00:00+00:00,3.0,3.0,123,42
2024-10-15 00:00:00+00:00,1.0,1.0,94,34
2024-10-16 00:00:00+00:00,4.0,4.0,133,32
2024-10-17 00:00:00+00:00,2.0,2.0,170,50
2024-10-18 00:00:00+00:00,3.0,3.0,86,24
2024-10-19 00:00:00+00:00,,,29,9
