referrer,views_total,views_unique
developers.miro.com,494,117
Google,205,43
github.com,111,42
miroapp.github.io,50,22
medium.com,25,5
dev.to,13,2
miro.com,9,7
Bing,5,2
yandex.kz,4,1
DuckDuckGo,3,3
