referrer,views_total,views_unique
developers.miro.com,428,120
github.com,176,56
Google,173,46
miroapp.github.io,85,23
miro.com,14,6
search.brave.com,7,3
DuckDuckGo,6,2
yandex.ru,5,4
Yahoo,5,2
Bing,5,1
