referrer,views_total,views_unique
developers.miro.com,1420,143
Google,335,41
youtube.com,150,16
github.com,93,37
Bing,33,6
miroapp.github.io,22,11
medium.com,12,5
miro.com,9,2
lucid.app,4,1
DuckDuckGo,1,1
