referrer,views_total,views_unique
developers.miro.com,952,119
youtube.com,212,14
Google,161,38
github.com,150,36
github.ink,44,1
Bing,37,6
medium.com,32,2
global-flow-968541.framer.app,22,3
yandex.ru,5,4
cn.bing.com,1,1
