referrer,views_total,views_unique
developers.miro.com,524,146
github.com,68,29
Google,61,27
youtube.com,45,13
Bing,10,5
DuckDuckGo,8,4
cn.bing.com,7,1
perplexity.ai,6,3
chatgpt.com,5,2
medium.com,2,2
