referrer,views_total,views_unique
developers.miro.com,864,135
github.com,394,38
Google,300,46
dev.to,204,91
youtube.com,193,19
statics.teams.cdn.office.net,19,7
res.cdn.office.net,8,1
Bing,6,4
miro.latticehq.com,5,2
cn.bing.com,2,2
