referrer,views_total,views_unique
developers.miro.com,803,112
github.com,318,52
youtube.com,134,12
Google,119,35
miroapp.github.io,104,17
DuckDuckGo,18,2
ya.ru,3,1
miro.emailcms.net,2,2
editorjs.io,2,1
miro.com,1,1
