referrer,views_total,views_unique
developers.miro.com,577,172
github.com,105,24
Google,71,39
youtube.com,61,9
engineering.miro.com,15,1
Yahoo,4,1
Bing,3,2
DuckDuckGo,2,2
yandex.ru,2,1
developers-miro-com.translate.goog,2,1
