referrer,views_total,views_unique
developers.miro.com,509,162
Google,81,44
github.com,63,17
youtube.com,29,7
statics.teams.cdn.office.net,5,1
DuckDuckGo,4,2
Yahoo,4,1
chatgpt.com,3,2
developers-miro-com.translate.goog,2,1
ecosia.org,2,1
