referrer,views_total,views_unique
developers.miro.com,918,111
youtube.com,195,13
Google,150,36
github.com,138,37
github.ink,44,1
medium.com,33,3
global-flow-968541.framer.app,22,3
Bing,9,6
yandex.ru,4,3
miroapp.github.io,1,1
