referrer,views_total,views_unique
developers.miro.com,1346,141
Google,576,39
github.com,234,52
Bing,106,7
miroapp.github.io,80,13
search.brave.com,52,1
cn.bing.com,16,5
miro.com,7,3
medium.com,2,2
jpc-onenote.officeapps.live.com,2,1
