time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-01-07 00:00:00+00:00,6.0,4.0,133,36
2025-01-08 00:00:00+00:00,2.0,2.0,89,34
2025-01-09 00:00:00+00:00,3.0,3.0,70,21
2025-01-10 00:00:00+00:00,2.0,2.0,51,26
2025-01-11 00:00:00+00:00,4.0,2.0,16,10
2025-01-12 00:00:00+00:00,6.0,4.0,50,12
2025-01-13 00:00:00+00:00,3.0,3.0,106,28
2025-01-14 00:00:00+00:00,5.0,3.0,168,39
2025-01-15 00:00:00+00:00,5.0,3.0,52,29
2025-01-16 00:00:00+00:00,1.0,1.0,119,42
2025-01-17 00:00:00+00:00,2.0,2.0,149,22
2025-01-18 00:00:00+00:00,3.0,3.0,31,10
2025-01-19 00:00:00+00:00,3.0,2.0,69,10
2025-01-20 00:00:00+00:00,,,63,23
