referrer,views_total,views_unique
developers.miro.com,320,114
Google,96,44
github.com,29,16
youtube.com,16,7
community.miro.com,6,6
DuckDuckGo,6,3
chic-kringle-724f17.netlify.app,3,1
Bing,2,2
miroapp.github.io,2,1
yandex.ru,1,1
