referrer,views_total,views_unique
developers.miro.com,455,107
Google,171,34
github.com,103,41
miroapp.github.io,54,20
medium.com,17,6
miro.com,14,7
dev.to,13,2
Bing,5,2
yandex.ru,4,2
DuckDuckGo,2,2
