referrer,views_total,views_unique
developers.miro.com,448,118
Google,214,46
github.com,101,39
miroapp.github.io,30,17
medium.com,25,5
miro.com,9,7
Bing,5,2
yandex.kz,4,1
DuckDuckGo,2,2
yandex.ru,2,1
