referrer,views_total,views_unique
developers.miro.com,903,157
Google,351,46
github.com,110,30
yandex.ru,49,3
miroapp.github.io,45,1
youtube.com,40,6
DuckDuckGo,14,2
Bing,3,3
medium.com,3,2
mail.google.com,2,1
