referrer,views_total,views_unique
developers.miro.com,893,158
Google,430,37
youtube.com,150,13
medium.com,107,1
github.com,81,25
miroapp.github.io,27,2
Bing,16,4
DuckDuckGo,2,2
yandex.ru,2,2
t.co,2,1
