referrer,views_total,views_unique
Google,1245,50
developers.miro.com,1055,160
github.com,380,48
youtube.com,203,21
Bing,23,4
statics.teams.cdn.office.net,12,2
dev.to,10,6
appfox.atlassian.net,3,1
DuckDuckGo,2,2
linkedin.com,2,1
