referrer,views_total,views_unique
developers.miro.com,473,147
github.com,141,37
Google,83,27
miro.com,55,2
miroapp.github.io,34,14
links.m.miro.com,11,6
Bing,8,6
statics.teams.cdn.office.net,6,1
mail.google.com,3,1
medium.com,3,1
