referrer,views_total,views_unique
developers.miro.com,822,116
Google,141,38
youtube.com,120,19
github.com,111,33
medium.com,32,2
Bing,9,6
libhunt.com,8,1
yandex.ru,5,2
statics.teams.cdn.office.net,2,1
miroapp.github.io,1,1
