referrer,views_total,views_unique
developers.miro.com,493,146
Google,137,30
github.com,111,33
miroapp.github.io,27,20
miro.com,12,4
links.m.miro.com,9,6
statics.teams.cdn.office.net,9,2
yandex.ru,4,2
Bing,3,3
DuckDuckGo,2,2
