time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-09-25 00:00:00+00:00,5,3,381,46
2024-09-26 00:00:00+00:00,2,2,131,37
2024-09-27 00:00:00+00:00,4,2,38,25
2024-09-28 00:00:00+00:00,4,3,18,10
2024-09-29 00:00:00+00:00,2,2,24,10
2024-09-30 00:00:00+00:00,2,2,61,25
2024-10-01 00:00:00+00:00,3,2,79,22
2024-10-02 00:00:00+00:00,3,3,163,34
2024-10-03 00:00:00+00:00,2,2,63,36
2024-10-04 00:00:00+00:00,4,2,49,20
2024-10-05 00:00:00+00:00,3,3,47,12
2024-10-06 00:00:00+00:00,1,1,77,15
2024-10-07 00:00:00+00:00,4,3,162,42
2024-10-08 00:00:00+00:00,2,2,116,36
