referrer,views_total,views_unique
developers.miro.com,846,142
github.com,376,99
Google,272,41
youtube.com,78,11
search.brave.com,10,2
medium.com,9,3
com.google.android.gm,7,2
yandex.ru,4,2
DuckDuckGo,3,2
dev.to,3,1
