referrer,views_total,views_unique
developers.miro.com,803,133
Google,209,35
github.com,128,50
miroapp.github.io,26,15
search.brave.com,17,4
Bing,16,5
medium.com,9,2
DuckDuckGo,5,4
yandex.ru,5,3
miro.com,2,2
