referrer,views_total,views_unique
developers.miro.com,768,151
Google,333,44
youtube.com,100,5
github.com,76,28
yandex.ru,49,3
miroapp.github.io,45,1
engineering.miro.com,35,2
DuckDuckGo,14,2
Bing,8,4
medium.com,3,2
