referrer,views_total,views_unique
developers.miro.com,973,157
youtube.com,255,15
Google,216,39
github.com,160,28
yandex.ru,9,3
trello.com,7,1
engineering.miro.com,6,2
yandex.com.tr,4,1
dev.to,2,2
Baidu,2,1
