referrer,views_total,views_unique
developers.miro.com,1410,129
github.com,441,36
Google,232,39
miroapp.github.io,44,16
cn.bing.com,38,2
l.workplace.com,21,3
Bing,15,4
medium.com,9,2
yandex.ru,5,2
DuckDuckGo,4,2
