referrer,views_total,views_unique
developers.miro.com,527,156
Google,85,35
github.com,34,19
youtube.com,14,6
Bing,7,4
statics.teams.cdn.office.net,5,5
community.miro.com,5,4
medium.com,3,2
DuckDuckGo,2,2
yandex.ru,2,2
