url_path,views_total,views_unique
/miroapp/app-examples,419,326
/miroapp/app-examples/tree/main/examples,233,61
/miroapp/app-examples/tree/main/examples/csv-to-mindmap,149,49
/miroapp/app-examples/tree/main/examples/drag-and-drop,135,34
/miroapp/app-examples/tree/main/examples/blob-maker,94,41
/miroapp/app-examples/tree/main/examples/calendar,74,21
/miroapp/app-examples/tree/main/examples/ai-image-generator,64,25
/miroapp/app-examples/tree/main/examples/template-builder,64,9
/miroapp/app-examples/tree/main/examples/template-builder/src,59,5
/miroapp/app-examples/tree/main/examples/nextjs-oauth,47,12
