time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-02-23 00:00:00+00:00,35,17,604,48
2023-02-24 00:00:00+00:00,35,17,259,45
2023-02-25 00:00:00+00:00,3,3,57,11
2023-02-26 00:00:00+00:00,3,3,25,10
2023-02-27 00:00:00+00:00,6,6,105,34
2023-02-28 00:00:00+00:00,11,8,219,47
2023-03-01 00:00:00+00:00,6,6,88,28
2023-03-02 00:00:00+00:00,11,9,122,38
2023-03-03 00:00:00+00:00,20,11,229,34
2023-03-04 00:00:00+00:00,4,4,49,15
2023-03-05 00:00:00+00:00,4,4,73,15
2023-03-06 00:00:00+00:00,8,8,134,36
2023-03-07 00:00:00+00:00,6,6,83,24
2023-03-08 00:00:00+00:00,4,4,294,31
