referrer,views_total,views_unique
developers.miro.com,801,115
Google,127,27
miroapp.github.io,76,22
github.com,75,27
Bing,26,8
miro.com,24,1
grnhse-use1-prod-s1-ghr.s3.amazonaws.com,7,1
medium.com,6,3
miro.emailcms.net,5,1
jira.eon.com,4,2
