referrer,views_total,views_unique
developers.miro.com,880,135
Google,231,38
github.com,120,42
miroapp.github.io,57,20
miro.com,32,5
DuckDuckGo,19,4
Bing,16,7
yandex.ru,8,3
app-examples-wordle.vercel.app,5,5
medium.com,3,2
