referrer,views_total,views_unique
developers.miro.com,767,115
Google,144,26
github.com,116,38
miroapp.github.io,80,22
DuckDuckGo,18,4
Bing,8,4
grnhse-use1-prod-s1-ghr.s3.amazonaws.com,7,1
miro.emailcms.net,5,1
jira.eon.com,4,2
libhunt.com,3,1
