time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-06-11 00:00:00+00:00,11.0,6.0,119,35
2024-06-12 00:00:00+00:00,11.0,9.0,228,45
2024-06-13 00:00:00+00:00,4.0,4.0,254,44
2024-06-14 00:00:00+00:00,7.0,4.0,196,25
2024-06-15 00:00:00+00:00,4.0,2.0,109,16
2024-06-16 00:00:00+00:00,1.0,1.0,178,19
2024-06-17 00:00:00+00:00,11.0,6.0,294,47
2024-06-18 00:00:00+00:00,39.0,24.0,512,55
2024-06-19 00:00:00+00:00,9.0,8.0,204,41
2024-06-20 00:00:00+00:00,14.0,11.0,412,52
2024-06-21 00:00:00+00:00,7.0,3.0,224,29
2024-06-22 00:00:00+00:00,5.0,5.0,206,16
2024-06-23 00:00:00+00:00,5.0,5.0,44,14
2024-06-24 00:00:00+00:00,,,83,29
