referrer,views_total,views_unique
developers.miro.com,806,109
Google,673,33
youtube.com,127,13
github.com,118,44
Bing,23,4
dev.to,15,13
search.brave.com,6,2
medium.com,2,1
DuckDuckGo,1,1
