referrer,views_total,views_unique
developers.miro.com,395,108
Google,134,40
github.com,106,44
miroapp.github.io,70,24
medium.com,18,7
miro.com,17,8
dev.to,12,1
Bing,10,3
search.brave.com,6,2
Yahoo,4,1
