referrer,views_total,views_unique
developers.miro.com,579,141
Google,160,37
github.com,135,51
miroapp.github.io,33,14
DuckDuckGo,16,5
Bing,14,8
search.brave.com,12,2
medium.com,6,3
yandex.ru,6,3
miro.com,4,3
